Date,Open,High,Low,Close,Adj Close,Volume
2019-04-10,80.28500366210938,80.9800033569336,80.20999908447266,80.92500305175781,76.02938079833984,124400
2019-04-11,81.00499725341797,81.31500244140625,80.75499725341797,81.19999694824219,76.28773498535156,126800
2019-04-12,81.62999725341797,82.07499694824219,81.44999694824219,81.94999694824219,76.99237060546875,122000
2019-04-15,81.9749984741211,82.19499969482422,81.55000305175781,81.69000244140625,76.74811553955078,124600
2019-04-16,81.93000030517578,82.1500015258789,81.63500213623047,82.12000274658203,77.15209197998047,360000
2019-04-17,82.41999816894531,82.45500183105469,81.67500305175781,81.7699966430664,76.82325744628906,108600
2019-04-18,81.82499694824219,82.06500244140625,81.48500061035156,81.81999969482422,76.87023162841797,204400
2019-04-22,81.67500305175781,81.68499755859375,81.11000061035156,81.36499786376953,76.4427490234375,126600
2019-04-23,81.5,82.48999786376953,81.45500183105469,82.31500244140625,77.33529663085938,154200
2019-04-24,82.38500213623047,82.83499908447266,82.31500244140625,82.55500030517578,77.5607681274414,264200
2019-04-25,82.26000213623047,82.26000213623047,81.02999877929688,81.4000015258789,76.47563934326172,186200
2019-04-26,81.41999816894531,82.18499755859375,81.34500122070312,82.16999816894531,77.19905090332031,79600
2019-04-29,82.21499633789062,82.53500366210938,82.19499969482422,82.31999969482422,77.33997344970703,203200
2019-04-30,82.28500366210938,82.28500366210938,81.37000274658203,82.15499877929688,77.18496704101562,139600
2019-05-01,82.4000015258789,82.41000366210938,81.30999755859375,81.33000183105469,76.40987396240234,158800
2019-05-02,81.16999816894531,81.70999908447266,80.63999938964844,81.2300033569336,76.31593322753906,157200
2019-05-03,81.58499908447266,82.55999755859375,81.56500244140625,82.54499816894531,77.55136108398438,121400
2019-05-06,81.19999694824219,82.47000122070312,81.16000366210938,82.31500244140625,77.33529663085938,140200
2019-05-07,81.50499725341797,81.69999694824219,80.19499969482422,80.69000244140625,75.80860137939453,151200
2019-05-08,80.5199966430664,81.05500030517578,80.2249984741211,80.24500274658203,75.39051818847656,137600
2019-05-09,79.62000274658203,80.2699966430664,79.01499938964844,80.08999633789062,75.24488830566406,121400
2019-05-10,79.83999633789062,80.58499908447266,78.91999816894531,80.3550033569336,75.49386596679688,143600
2019-05-13,78.95999908447266,78.95999908447266,77.6500015258789,77.93000030517578,73.21556854248047,173600
2019-05-14,78.15499877929688,79.16000366210938,78.02999877929688,78.81999969482422,74.05171966552734,231400
2019-05-15,78.25499725341797,79.06999969482422,78.08999633789062,78.95999908447266,74.18325805664062,156200
2019-05-16,79.12000274658203,79.7750015258789,79.12000274658203,79.33499908447266,74.53556823730469,107600
2019-05-17,78.69499969482422,79.33499908447266,78.21499633789062,78.26499938964844,73.53030395507812,105400
2019-05-20,77.7249984741211,78.1449966430664,77.54499816894531,77.7249984741211,73.02296447753906,118400
2019-05-21,78.15499877929688,78.91000366210938,78.15499877929688,78.7699966430664,74.00474548339844,126000
2019-05-22,78.48500061035156,78.55999755859375,77.73500061035156,77.87000274658203,73.15918731689453,87000
2019-05-23,77.12999725341797,77.28500366210938,76.04000091552734,76.45500183105469,71.82980346679688,131400
2019-05-24,76.82499694824219,76.98500061035156,76.50499725341797,76.875,72.22437286376953,113000
2019-05-28,76.93499755859375,77.00499725341797,75.96499633789062,75.96499633789062,71.36943817138672,123800
2019-05-29,75.55500030517578,75.81500244140625,75.02999877929688,75.63500213623047,71.05941009521484,176600
2019-05-30,75.83000183105469,76.2699966430664,74.87999725341797,75.2300033569336,70.67889404296875,525000
2019-05-31,74.41000366210938,74.62000274658203,73.74500274658203,74.2300033569336,69.73941040039062,317800
2019-06-03,74.16500091552734,75.20500183105469,74.12999725341797,74.94000244140625,70.40644836425781,429200
2019-06-04,75.67500305175781,76.97000122070312,75.67500305175781,76.94000244140625,72.28545379638672,295200
2019-06-05,77.20500183105469,77.25,76.0199966430664,77.0,72.3418197631836,714400
2019-06-06,77.0199966430664,77.24500274658203,76.36000061035156,77.07499694824219,72.41229248046875,235400
2019-06-07,77.375,77.80999755859375,77.125,77.46499633789062,72.77869415283203,151000
2019-06-10,77.83000183105469,78.42500305175781,77.73500061035156,77.8499984741211,73.14041137695312,423400
2019-06-11,78.4800033569336,78.79499816894531,77.88999938964844,78.04000091552734,73.31891632080078,139000
2019-06-12,78.01499938964844,78.06500244140625,77.61000061035156,77.81500244140625,73.10752868652344,130600
2019-06-13,78.16500091552734,78.52999877929688,78.04000091552734,78.47000122070312,73.722900390625,102000
2019-06-14,78.375,78.375,77.80999755859375,77.9749984741211,73.25785064697266,86000
2019-06-17,77.75499725341797,77.94499969482422,77.45500183105469,77.5250015258789,73.15404510498047,95600
2019-06-18,77.98500061035156,79.08000183105469,77.98500061035156,78.51499938964844,74.08822631835938,181200
2019-06-19,78.58999633789062,78.86000061035156,78.47000122070312,78.66999816894531,74.23448181152344,111000
2019-06-20,79.5,79.5,78.77999877929688,79.2699966430664,74.8006591796875,102600
2019-06-21,79.2300033569336,79.2300033569336,78.63500213623047,78.80500030517578,74.36187744140625,208400
2019-06-24,79.0,79.08000183105469,78.16000366210938,78.16000366210938,73.75324249267578,131200
2019-06-25,78.30500030517578,78.3550033569336,77.86000061035156,77.88500213623047,73.4937515258789,136600
2019-06-26,78.22000122070312,78.3949966430664,77.97000122070312,77.98999786376953,73.59282684326172,111800
2019-06-27,78.17500305175781,78.94000244140625,78.17500305175781,78.94000244140625,74.48926544189453,124800
2019-06-28,79.21499633789062,80.13999938964844,79.00499725341797,79.73500061035156,75.23943328857422,178600
2019-07-01,81.0199966430664,81.23500061035156,79.90499877929688,80.25,75.72539520263672,184400
2019-07-02,80.20999908447266,80.20999908447266,79.48500061035156,79.76000213623047,75.26304626464844,146000
2019-07-03,80.01499938964844,80.47000122070312,79.87999725341797,80.47000122070312,75.9330062866211,121000
2019-07-05,80.03500366210938,80.57499694824219,79.63999938964844,80.57499694824219,76.0320816040039,70600
2019-07-08,80.24500274658203,80.41999816894531,79.58999633789062,79.70500183105469,75.21112060546875,472000
2019-07-09,79.3499984741211,79.70999908447266,79.21499633789062,79.66500091552734,75.17337036132812,106800
2019-07-10,80.05999755859375,80.15499877929688,79.3550033569336,79.51499938964844,75.03184509277344,91000
2019-07-11,79.58999633789062,79.62999725341797,78.88999938964844,79.19999694824219,74.73460388183594,133800
2019-07-12,79.33000183105469,80.30500030517578,79.20999908447266,80.1449966430664,75.62632751464844,140800
2019-07-15,80.29499816894531,80.29499816894531,79.55000305175781,79.69999694824219,75.20641326904297,97000
2019-07-16,79.62999725341797,80.20500183105469,79.3499984741211,79.91999816894531,75.41400909423828,127800
2019-07-17,79.7699966430664,79.79000091552734,79.11000061035156,79.16999816894531,74.70630645751953,470800
2019-07-18,79.1449966430664,79.6500015258789,79.0,79.5250015258789,75.04127502441406,95600
2019-07-19,79.7300033569336,80.05999755859375,79.42500305175781,79.45999908447266,74.97994232177734,371800
2019-07-22,79.61499786376953,79.75499725341797,79.18499755859375,79.23999786376953,74.77234649658203,112800
2019-07-23,79.58499908447266,80.26499938964844,79.43499755859375,80.23999786376953,75.71597290039062,137200
2019-07-24,80.05000305175781,81.61499786376953,80.05000305175781,81.5199966430664,76.92379760742188,141000
2019-07-25,81.55999755859375,81.61499786376953,80.69499969482422,80.80999755859375,76.25382232666016,85600
2019-07-26,80.98500061035156,81.6500015258789,80.8550033569336,81.54499816894531,76.94739532470703,82400
2019-07-29,81.55999755859375,81.59500122070312,81.02999877929688,81.18000030517578,76.60297393798828,90600
2019-07-30,80.625,81.83000183105469,80.41999816894531,81.80000305175781,77.1880111694336,101800
2019-07-31,81.80500030517578,81.9749984741211,80.4800033569336,80.81500244140625,76.25855255126953,177800
2019-08-01,80.87000274658203,81.125,78.77999877929688,79.13500213623047,74.67327880859375,179600
2019-08-02,78.75,78.7699966430664,77.69499969482422,78.15499877929688,73.74851989746094,130600
2019-08-05,76.86499786376953,77.06999969482422,75.31999969482422,75.91999816894531,71.63953399658203,226000
2019-08-06,76.40499877929688,76.79000091552734,75.70500183105469,76.76000213623047,72.43216705322266,351000
2019-08-07,75.80500030517578,77.00499725341797,75.31999969482422,76.77999877929688,72.4510498046875,548400
2019-08-08,77.22000122070312,78.43499755859375,77.17500305175781,78.43000030517578,74.00801086425781,471200
2019-08-09,78.12000274658203,78.12000274658203,77.08999633789062,77.375,73.01249694824219,157600
2019-08-12,76.95500183105469,76.95500183105469,76.0250015258789,76.16999816894531,71.87542724609375,143000
2019-08-13,76.0199966430664,77.87999725341797,76.0199966430664,77.0,72.65863800048828,151000
2019-08-14,75.69999694824219,75.7249984741211,74.4749984741211,74.55999755859375,70.35620880126953,413600
2019-08-15,74.80999755859375,74.8550033569336,73.91999816894531,74.2699966430664,70.08255767822266,201000
2019-08-16,74.69499969482422,76.04499816894531,74.69499969482422,75.9749984741211,71.69143676757812,271200
2019-08-19,76.88999938964844,77.08999633789062,76.71499633789062,76.81999969482422,72.48880004882812,136400
2019-08-20,76.69000244140625,76.69000244140625,76.07499694824219,76.08999633789062,71.7999496459961,100000
2019-08-21,76.74500274658203,76.79000091552734,76.43499755859375,76.54499816894531,72.22929382324219,124000
2019-08-22,76.75,77.0250015258789,76.29499816894531,76.6449966430664,72.32366943359375,105400
2019-08-23,76.2699966430664,76.57499694824219,74.22000122070312,74.4800033569336,70.28072357177734,130000
2019-08-26,75.13500213623047,75.19000244140625,74.52999877929688,75.07499694824219,70.84217071533203,179600
2019-08-27,75.45999908447266,75.47000122070312,74.0199966430664,74.0199966430664,69.84664916992188,134600
2019-08-28,73.9000015258789,75.125,73.83999633789062,74.9000015258789,70.67704772949219,112200
2019-08-29,75.68000030517578,76.41000366210938,75.68000030517578,76.27999877929688,71.97924041748047,136200
2019-08-30,76.69499969482422,76.83499908447266,76.25,76.51000213623047,72.19627380371094,98000
2019-09-03,75.91500091552734,76.05000305175781,75.1449966430664,75.56999969482422,71.30928039550781,110200
2019-09-04,76.26499938964844,76.66500091552734,76.20999908447266,76.6449966430664,72.32366943359375,95800
2019-09-05,77.5,78.58000183105469,77.5,78.09500122070312,73.69190979003906,180600
2019-09-06,78.17500305175781,78.41999816894531,77.94000244140625,78.04000091552734,73.64002227783203,118200
2019-09-09,78.41500091552734,79.38999938964844,78.29499816894531,79.37999725341797,74.90445709228516,141600
2019-09-10,79.29499816894531,80.27999877929688,79.0199966430664,80.2750015258789,75.74899291992188,177200
2019-09-11,80.4749984741211,81.50499725341797,79.71499633789062,81.45999908447266,76.8671875,310000
2019-09-12,81.56500244140625,81.57499694824219,80.69000244140625,81.32499694824219,76.73977661132812,195200
2019-09-13,81.62000274658203,82.07499694824219,81.3550033569336,81.38500213623047,76.79641723632812,163800
2019-09-16,81.29000091552734,81.7699966430664,80.92500305175781,81.4749984741211,76.88133239746094,128800
2019-09-17,81.30000305175781,81.30000305175781,80.66999816894531,81.0199966430664,76.45198059082031,183600
2019-09-18,80.87999725341797,80.87999725341797,80.19499969482422,80.83000183105469,76.272705078125,146600
2019-09-19,81.0,81.30000305175781,80.41999816894531,80.54000091552734,75.99905395507812,412200
2019-09-20,80.58499908447266,80.9749984741211,80.03500366210938,80.25499725341797,75.73011779785156,164600
2019-09-23,79.96499633789062,80.76499938964844,79.79000091552734,80.41500091552734,75.881103515625,110200
2019-09-24,80.2300033569336,80.38999938964844,78.91500091552734,79.12999725341797,75.01510620117188,178400
2019-09-25,79.06999969482422,80.42500305175781,79.06999969482422,80.2300033569336,76.05790710449219,154800
2019-09-26,80.21499633789062,80.21499633789062,79.5199966430664,79.7699966430664,75.62181091308594,221600
2019-09-27,80.0250015258789,80.31500244140625,79.125,79.375,75.24735260009766,131600
2019-09-30,79.53500366210938,80.18000030517578,79.53500366210938,79.94999694824219,75.79244995117188,141400
2019-10-01,80.20500183105469,80.66000366210938,78.2699966430664,78.33999633789062,74.26618194580078,341000
2019-10-02,77.7699966430664,77.79000091552734,76.62000274658203,77.16500091552734,73.15229797363281,417200
2019-10-03,76.95999908447266,77.3949966430664,76.08499908447266,77.3949966430664,73.37032318115234,199200
2019-10-04,77.5,78.17500305175781,77.1500015258789,78.16500091552734,74.10028076171875,129400
2019-10-07,77.96499633789062,78.33000183105469,77.56999969482422,77.71499633789062,73.67369079589844,115800
2019-10-08,77.05500030517578,77.05500030517578,76.32499694824219,76.36499786376953,72.39389038085938,151800
2019-10-09,76.93499755859375,77.16999816894531,76.54000091552734,76.8550033569336,72.85840606689453,128800
2019-10-10,77.0,77.7699966430664,76.93499755859375,77.4800033569336,73.45091247558594,157000
2019-10-11,78.44000244140625,79.6449966430664,78.44000244140625,78.91000366210938,74.80654907226562,201600
2019-10-14,78.76499938964844,78.80999755859375,78.3499984741211,78.69000244140625,74.59799194335938,79400
2019-10-15,78.83000183105469,79.61000061035156,78.61000061035156,79.29000091552734,75.16677856445312,838200
2019-10-16,79.18499755859375,79.68000030517578,79.02999877929688,79.30500030517578,75.1810073852539,125800
2019-10-17,79.63999938964844,79.98500061035156,79.4800033569336,79.83999633789062,75.68817901611328,358400
2019-10-18,79.6500015258789,80.09500122070312,79.5999984741211,79.8550033569336,75.70240783691406,145200
2019-10-21,80.46499633789062,80.94499969482422,80.0,80.51499938964844,76.32807159423828,133000
2019-10-22,80.66500091552734,81.08000183105469,80.13500213623047,80.69499969482422,76.49871826171875,86400
2019-10-23,80.61499786376953,80.80500030517578,80.3499984741211,80.7750015258789,76.57454681396484,124600
2019-10-24,81.0999984741211,81.18499755859375,80.36499786376953,80.72000122070312,76.52242279052734,92600
2019-10-25,80.61000061035156,81.40499877929688,80.61000061035156,81.19499969482422,76.97273254394531,143800
2019-10-28,81.54000091552734,82.19999694824219,81.54000091552734,81.69999694824219,77.45144653320312,195400
2019-10-29,81.4749984741211,82.18000030517578,81.3550033569336,81.94999694824219,77.68844604492188,161400
2019-10-30,81.9800033569336,82.0,81.23500061035156,81.66500091552734,77.41827392578125,170000
2019-10-31,81.4800033569336,81.4800033569336,80.58499908447266,81.02999877929688,76.81629943847656,94200
2019-11-01,81.52999877929688,82.31500244140625,81.41000366210938,82.27999877929688,78.00129699707031,120800
2019-11-04,82.81500244140625,83.17500305175781,82.71499633789062,83.0999984741211,78.77864837646484,130800
2019-11-05,83.2699966430664,83.91000366210938,83.2699966430664,83.5,79.15784454345703,107200
2019-11-06,83.43000030517578,83.44000244140625,82.81999969482422,83.09500122070312,78.77391052246094,254600
2019-11-07,83.66999816894531,83.76499938964844,83.01499938964844,83.15499877929688,78.8307876586914,117000
2019-11-08,83.1050033569336,83.4000015258789,82.86000061035156,83.4000015258789,79.06304931640625,110800
2019-11-11,82.90499877929688,83.2750015258789,82.9000015258789,83.1449966430664,78.82131958007812,103600
2019-11-12,83.2699966430664,83.48500061035156,82.91000366210938,83.03500366210938,78.717041015625,170800
2019-11-13,82.56999969482422,82.91999816894531,82.3949966430664,82.73500061035156,78.4326400756836,124600
2019-11-14,82.6050033569336,83.01000213623047,82.6050033569336,82.83000183105469,78.522705078125,120800
2019-11-15,83.29499816894531,83.3949966430664,82.9749984741211,83.19000244140625,78.8639907836914,206200
2019-11-18,82.99500274658203,82.99500274658203,82.67500305175781,82.92500305175781,78.61274719238281,72800
2019-11-19,83.16500091552734,83.18499755859375,82.69499969482422,82.91500091552734,78.60327911376953,87200
2019-11-20,82.68499755859375,83.08499908447266,82.03500366210938,82.56500244140625,78.27147674560547,149200
2019-11-21,82.62999725341797,82.62999725341797,81.93499755859375,82.08000183105469,77.81169891357422,109200
2019-11-22,82.33000183105469,82.50499725341797,82.125,82.38500213623047,78.1008529663086,321800
2019-11-25,82.63999938964844,83.43000030517578,82.56999969482422,83.29499816894531,78.96351623535156,110000
2019-11-26,83.33499908447266,83.67500305175781,83.1449966430664,83.55500030517578,79.20999908447266,113000
2019-11-27,83.81999969482422,84.12000274658203,83.68000030517578,84.12000274658203,79.7456283569336,81400
2019-11-29,83.95500183105469,84.0,83.23500061035156,83.23500061035156,78.90663146972656,55000
2019-12-02,83.44000244140625,83.50499725341797,82.73999786376953,82.76499938964844,78.4610824584961,85200
2019-12-03,81.94999694824219,82.17500305175781,81.41999816894531,82.16500091552734,77.89228057861328,103200
2019-12-04,82.5,83.30999755859375,82.43499755859375,82.81999969482422,78.51322937011719,80000
2019-12-05,83.06500244140625,83.13999938964844,82.83499908447266,83.08000183105469,78.75970458984375,83800
2019-12-06,83.75,84.26499938964844,83.75,83.91999816894531,79.55601501464844,84000
2019-12-09,83.80000305175781,84.05000305175781,83.73500061035156,83.73500061035156,79.38063049316406,216400
2019-12-10,83.75,83.98500061035156,83.51499938964844,83.69499969482422,79.34272003173828,75600
2019-12-11,83.78500366210938,83.9800033569336,83.6050033569336,83.90499877929688,79.54178619384766,83600
2019-12-12,83.88999938964844,85.17500305175781,83.87000274658203,84.9749984741211,80.55614471435547,158200
2019-12-13,84.91999816894531,85.24500274658203,84.06999969482422,84.36000061035156,79.97313690185547,136000
2019-12-16,84.5,84.86499786376953,84.44999694824219,84.46499633789062,80.47811126708984,132400
2019-12-17,84.6050033569336,85.01499938964844,84.6050033569336,84.96499633789062,80.95450592041016,99000
2019-12-18,85.12999725341797,85.12999725341797,84.71499633789062,85.04000091552734,81.0259780883789,111800
2019-12-19,85.0250015258789,85.29499816894531,84.95500183105469,85.23500061035156,81.21176147460938,146600
2019-12-20,85.45500183105469,85.86499786376953,85.3550033569336,85.58999633789062,81.55001068115234,94000
2019-12-23,85.75499725341797,85.91999816894531,85.2699966430664,85.46499633789062,81.430908203125,115000
2019-12-24,85.5199966430664,85.53500366210938,85.33499908447266,85.36000061035156,81.33087158203125,34600
2019-12-26,85.45999908447266,85.63999938964844,85.2699966430664,85.51000213623047,81.47379302978516,101000
2019-12-27,85.6500015258789,85.70999908447266,85.11000061035156,85.25499725341797,81.23082733154297,66000
2019-12-30,85.34500122070312,85.50499725341797,85.01000213623047,85.16500091552734,81.14506530761719,94800
2019-12-31,84.95999908447266,85.68000030517578,84.76499938964844,85.36499786376953,81.33562469482422,105000
2020-01-02,85.8550033569336,85.94499969482422,84.5,85.25,81.2260513305664,1088200
2020-01-03,84.3499984741211,84.92500305175781,84.18499755859375,84.77999877929688,80.77824401855469,149600
2020-01-06,84.25,84.76499938964844,83.9800033569336,84.70999908447266,80.71154022216797,224200
2020-01-07,84.48500061035156,84.66000366210938,84.20500183105469,84.3949966430664,80.41141510009766,187800
2020-01-08,84.43499755859375,84.83000183105469,84.22000122070312,84.56500244140625,80.57340240478516,154800
2020-01-09,84.86499786376953,84.86499786376953,84.33000183105469,84.53500366210938,80.54481506347656,176400
2020-01-10,84.58499908447266,84.66999816894531,84.08999633789062,84.33000183105469,80.3494873046875,165800
2020-01-13,84.48500061035156,85.05000305175781,84.19499969482422,85.04499816894531,81.03072357177734,175400
2020-01-14,84.8499984741211,85.55000305175781,84.76000213623047,85.3499984741211,81.32132720947266,137200
2020-01-15,85.11499786376953,85.72000122070312,85.08499908447266,85.44000244140625,81.40708923339844,130400
2020-01-16,85.9749984741211,86.58499908447266,85.9749984741211,86.51499938964844,82.43133544921875,200200
2020-01-17,86.75499725341797,86.75499725341797,86.16000366210938,86.28500366210938,82.21221160888672,146200
2020-01-21,85.93499755859375,86.0250015258789,85.41500091552734,85.54000091552734,81.50238037109375,294600
2020-01-22,85.76499938964844,85.875,85.30000305175781,85.41999816894531,81.38803100585938,93400
2020-01-23,85.25499725341797,85.7699966430664,84.5,85.59500122070312,81.55477905273438,167400
2020-01-24,85.70500183105469,85.77999877929688,84.08999633789062,84.58999633789062,80.59720611572266,262600
2020-01-27,83.2699966430664,83.7249984741211,83.05999755859375,83.27999877929688,79.34904479980469,112000
2020-01-28,83.79499816894531,84.31500244140625,83.66999816894531,83.94499969482422,79.98265075683594,112200
2020-01-29,84.125,84.31500244140625,83.41500091552734,83.41500091552734,79.4776840209961,171600
2020-01-30,82.93000030517578,83.56500244140625,82.55000305175781,83.56500244140625,79.62059783935547,150600
2020-01-31,83.12000274658203,83.12000274658203,81.65499877929688,81.83000183105469,77.96748352050781,243600
2020-02-03,82.29000091552734,83.09500122070312,82.23500061035156,82.67500305175781,78.77259826660156,223800
2020-02-04,83.7249984741211,84.04000091552734,83.61000061035156,83.62000274658203,79.67301177978516,205000
2020-02-05,84.44499969482422,85.19999694824219,84.44499969482422,85.13500213623047,81.11649322509766,148200
2020-02-06,85.43000030517578,85.5,84.58999633789062,84.58999633789062,80.59720611572266,189000
2020-02-07,84.25,84.30000305175781,83.625,83.75499725341797,79.80162048339844,197400
2020-02-10,83.70500183105469,84.02999877929688,83.59500122070312,84.0250015258789,80.05887603759766,140200
2020-02-11,84.47000122070312,85.08000183105469,84.41500091552734,84.68499755859375,80.68773651123047,90800
2020-02-12,85.125,85.42500305175781,85.02999877929688,85.31999969482422,81.29275512695312,692600
2020-02-13,84.8499984741211,85.47000122070312,84.78500366210938,85.40499877929688,81.37373352050781,555600
2020-02-14,85.44499969482422,85.56500244140625,84.93499755859375,85.2300033569336,81.20700073242188,522800
